GLOBAL_ID,ID,RA_DMS,DEC_DMS,SEMI_MAJ_PC,SEMI_MIN_PC,AVG_RAD_PC,PA_DEG,ARM,DIST_ARM_PC,GAL_RAD_KPC,CATALOGUE
1684,1684,24d11m48.2s,15d45m35.8s,26,26,26,0,2,49,5.17,A
1685,1685,24d11m48.4s,15d45m47.2s,35,22,31,-20,2,47,5.15,A
1686,1686,24d11m48.6s,15d45m48.3s,31,31,31,0,2,-14,4.5,A
1687,1687,24d11m49.0s,15d46m11.1s,29,29,29,0,2,78,5.57,A
1688,1688,24d11m49.3s,15d45m36.3s,23,23,23,0,2,-23,4.36,A
1689,1689,24d11m49.5s,15d46m17.9s,47,47,47,0,2,-6,4.61,A
1690,1690,24d11m49.7s,15d46m8.1s,20,20,20,0,2,-21,4.39,A
1691,1691,24d11m49.8s,15d46m16.8s,36,36,36,0,2,-10,4.51,A
1692,1692,24d11m50.0s,15d46m12.1s,39,39,39,0,2,80,5.49,A
1693,1693,24d11m51.1s,15d45m40.2s,25,25,25,0,2,77,5.31,A
1694,1694,24d11m51.6s,15d45m46.3s,24,24,24,0,2,70,5.13,A
1695,1,24d08m58.8s,15d47m41.2s,28,28,28,0,3,94,4.43,B
1696,2,24d09m2.4s,15d48m2.7s,37,37,37,0,3,78,4.83,B
1697,3,24d09m4.3s,15d47m33.3s,53,50,52,0,3,46,4.05,B
1698,4,24d09m8.1s,15d47m30.0s,56,53,55,0,3,20,3.83,B
1699,5,24d09m14.2s,15d48m6.5s,53,53,53,0,3,-8,4.53,B
1700,6,24d09m17.6s,15d47m1.3s,39,39,39,0,3,12,3.14,B
1701,7,24d09m18.3s,15d48m3.8s,29,29,29,0,3,-48,4.31,B
1702,8,24d09m23.7s,15d48m14.1s,25,25,25,0,3,-57,4.5,B
1703,9,24d09m26.5s,15d47m16.3s,36,36,36,0,3,-110,2.82,B
1704,10,24d09m27.0s,15d47m1.7s,95,90,94,0,3,-61,2.7,B
1705,11,24d09m27.9s,15d47m9.6s,26,26,26,0,3,-96,2.69,B
1706,12,24d09m28.6s,15d47m8.8s,22,22,22,0,3,-99,2.65,B
1707,13,24d09m31.6s,15d47m2.2s,34,34,34,0,2,93,2.49,B
1708,14,24d09m31.9s,15d47m6.9s,33,33,33,0,2,84,2.5,B
1709,15,24d09m32.9s,15d47m1.0s,48,48,48,0,2,86,2.43,B
1710,16,24d09m33.6s,15d47m7.1s,27,27,27,0,2,69,2.42,B
1711,17,24d09m33.6s,15d47m0.4s,32,32,32,0,2,82,2.4,B
1712,18,24d09m33.7s,15d47m13.4s,33,33,33,0,2,60,2.47,B
1713,19,24d09m34.5s,15d47m2.0s,72,72,72,0,2,70,2.36,B
1714,20,24d09m34.7s,15d47m6.0s,19,19,19,0,2,63,2.36,B
1715,21,24d09m35.0s,15d46m40.3s,40,40,40,0,2,140,2.54,B
1716,22,24d09m35.8s,15d47m6.1s,45,45,45,0,2,54,2.31,B
1717,23,24d09m36.0s,15d47m0.6s,26,26,26,0,2,60,2.29,B
1718,24,24d09m36.1s,15d46m59.9s,30,30,30,0,2,61,2.29,B
1719,25,24d09m36.3s,15d46m41.0s,32,25,30,0,2,127,2.47,B
1720,26,24d09m36.7s,15d47m54.5s,26,25,26,90,2,139,3.41,B
1721,27,24d09m37.1s,15d47m1.2s,33,33,33,0,2,51,2.24,B
1722,28,24d09m37.3s,15d46m40.4s,26,25,26,-90,2,123,2.44,B
1723,29,24d09m37.3s,15d46m15.2s,45,45,45,0,4,-60,3.13,B
1724,30,24d09m37.5s,15d47m30.2s,56,53,55,0,2,38,2.62,B
1725,31,24d09m37.6s,15d47m26.2s,32,29,31,-90,2,28,2.52,B
1726,32,24d09m37.7s,15d47m6.8s,42,42,42,0,2,37,2.23,B
1727,33,24d09m38.3s,15d47m10.4s,19,19,19,0,2,27,2.23,B
1728,34,24d09m38.3s,15d46m6.9s,107,107,107,0,4,1,3.39,B
1729,35,24d09m38.6s,15d46m47.4s,59,59,59,0,2,83,2.27,B
1730,36,24d09m39.1s,15d47m20.5s,43,43,43,0,2,13,2.34,B
1731,37,24d09m39.2s,15d47m28.7s,29,26,28,-90,2,20,2.52,B
1732,38,24d09m39.3s,15d47m48.4s,71,70,71,0,2,88,3.11,B
1733,39,24d09m39.5s,15d47m13.7s,68,68,68,0,2,10,2.21,B
1734,40,24d09m39.8s,15d45m55.7s,33,30,32,0,4,93,3.77,B
1735,41,24d09m40.3s,15d47m28.7s,37,34,36,-90,2,11,2.47,B
1736,42,24d09m40.3s,15d47m24.4s,20,20,20,0,2,2,2.37,B
1737,43,24d09m40.4s,15d46m51.8s,140,85,122,-30,2,52,2.14,B
1738,44,24d09m40.8s,15d47m9.8s,19,19,19,0,2,6,2.11,B
1739,45,24d09m41.0s,15d47m23.6s,23,23,23,0,2,-2,2.33,B
1740,46,24d09m41.0s,15d47m21.6s,31,31,31,0,2,-3,2.28,B
1741,47,24d09m41.2s,15d47m10.5s,38,38,38,0,2,3,2.1,B
1742,48,24d09m41.2s,15d45m46.5s,30,28,30,90,4,170,4.11,B
1743,49,24d09m41.7s,15d47m0.0s,29,29,29,0,2,16,2.03,B
1744,50,24d09m41.8s,15d47m18.6s,25,25,25,0,2,-10,2.19,B
1745,51,24d09m42.3s,15d47m24.1s,40,40,40,0,2,-14,2.28,B
1746,52,24d09m42.3s,15d47m2.8s,28,28,28,0,2,6,2.0,B
1747,53,24d09m42.4s,15d45m51.0s,30,28,30,0,4,127,3.89,B
1748,54,24d09m42.6s,15d45m51.9s,25,22,24,0,4,119,3.85,B
1749,55,24d09m42.9s,15d47m22.8s,49,49,49,0,2,-19,2.23,B
1750,56,24d09m43.1s,15d47m48.2s,38,33,37,90,2,59,2.98,B
1751,57,24d09m43.1s,15d47m15.0s,56,56,56,0,2,-21,2.07,B
1752,58,24d09m43.2s,15d46m45.1s,64,64,64,0,2,57,2.1,B
1753,59,24d09m43.3s,15d46m39.3s,48,46,47,0,2,87,2.21,B
1754,60,24d09m43.3s,15d47m20.6s,53,53,53,0,2,-23,2.16,B
1755,61,24d09m43.5s,15d46m9.9s,22,22,22,0,4,-35,3.12,B
1756,62,24d09m43.8s,15d45m53.8s,53,50,52,90,4,100,3.75,B
1757,63,24d09m43.9s,15d47m23.4s,26,26,26,0,2,-27,2.2,B
1758,64,24d09m43.9s,15d47m29.7s,35,35,35,0,2,-14,2.36,B
1759,65,24d09m44.1s,15d47m22.0s,32,32,32,0,2,-29,2.16,B
1760,66,24d09m44.4s,15d45m53.2s,26,24,26,0,4,103,3.76,B
1761,67,24d09m44.5s,15d46m2.5s,37,34,36,0,4,24,3.38,B
1762,68,24d09m44.7s,15d46m50.8s,34,34,34,0,2,23,1.95,B
1763,69,24d09m44.8s,15d46m49.6s,56,54,55,0,2,27,1.97,B
1764,70,24d09m45.0s,15d46m19.5s,15,15,15,0,4,-120,2.73,B
1765,71,24d09m45.2s,15d47m29.0s,37,37,37,0,2,-25,2.29,B
1766,72,24d09m45.2s,15d47m31.7s,50,50,50,0,2,-19,2.37,B
1767,73,24d09m45.2s,15d47m1.0s,32,32,32,0,2,-13,1.87,B
1768,74,24d09m45.3s,15d47m26.0s,110,110,110,0,2,-33,2.21,B
1769,75,24d09m45.3s,15d46m4.5s,30,25,29,0,4,6,3.28,B
1770,76,24d09m45.4s,15d47m21.7s,26,26,26,0,2,-40,2.11,B
1771,77,24d09m45.8s,15d47m30.1s,34,34,34,0,2,-26,2.3,B
1772,78,24d09m45.9s,15d47m22.8s,20,20,20,0,2,-45,2.11,B
1773,79,24d09m46.2s,15d47m56.8s,41,40,41,90,2,95,3.22,B
1774,80,24d09m46.3s,15d46m57.8s,66,66,66,0,2,-15,1.83,B
1775,81,24d09m46.4s,15d47m14.8s,41,41,41,0,2,-47,1.93,B
1776,82,24d09m46.7s,15d47m13.4s,34,34,34,0,2,-45,1.9,B
1777,83,24d09m46.9s,15d46m50.4s,21,21,21,0,2,7,1.86,B
1778,84,24d09m47.1s,15d46m56.3s,58,58,58,0,2,-15,1.8,B
1779,85,24d09m47.2s,15d47m24.6s,24,24,24,0,2,-51,2.1,B
1780,86,24d09m47.3s,15d47m11.1s,39,39,39,0,2,-50,1.83,B
1781,87,24d09m47.5s,15d47m11.9s,28,28,28,0,2,-52,1.84,B
1782,88,24d09m47.6s,15d45m59.7s,36,34,35,0,4,43,3.42,B
1783,89,24d09m47.9s,15d47m31.6s,29,29,29,0,2,-43,2.27,B
1784,90,24d09m48.2s,15d47m41.8s,82,82,82,0,2,-4,2.6,B
1785,91,24d09m48.3s,15d46m0.5s,40,40,40,0,4,35,3.37,B
1786,92,24d09m48.4s,15d46m7.9s,87,83,86,0,4,-30,3.07,B
1787,93,24d09m48.5s,15d47m37.3s,52,49,51,-90,2,-28,2.44,B
1788,94,24d09m48.5s,15d47m44.4s,52,52,52,0,2,3,2.68,B
1789,95,24d09m49.0s,15d46m10.7s,34,32,34,0,4,-54,2.94,B
1790,96,24d09m49.4s,15d45m55.1s,37,34,36,90,4,79,3.57,B
1791,97,24d09m49.7s,15d46m9.4s,25,24,25,90,4,-44,2.98,B
1792,98,24d09m49.7s,15d47m44.1s,24,20,22,90,2,-6,2.64,B
1793,99,24d09m49.7s,15d46m6.6s,50,50,50,0,4,-19,3.09,B
1794,100,24d09m49.7s,15d46m47.4s,27,27,27,0,2,4,1.79,B
1795,101,24d09m49.8s,15d47m33.0s,25,25,25,0,2,-55,2.25,B
1796,102,24d09m49.8s,15d47m46.9s,67,67,67,0,2,10,2.74,B
1797,103,24d09m49.8s,15d47m43.4s,15,15,15,0,2,-12,2.61,B
1798,104,24d09m49.9s,15d46m48.5s,19,17,18,0,2,-5,1.76,B
1799,105,24d09m49.9s,15d46m17.2s,25,25,25,0,4,-112,2.67,B
1800,106,24d09m50.1s,15d47m42.0s,18,18,18,0,2,-18,2.55,B
1801,107,24d09m50.4s,15d46m8.3s,24,24,24,0,4,-34,3.0,B
1802,108,24d09m50.5s,15d45m42.5s,34,29,33,0,4,189,4.09,B
1803,109,24d09m50.5s,15d46m21.9s,50,48,49,90,4,-154,2.48,B
1804,110,24d09m50.5s,15d47m48.5s,21,21,21,0,2,16,2.78,B
1805,111,24d09m50.6s,15d46m10.2s,25,25,25,0,4,-51,2.92,B
1806,112,24d09m50.8s,15d47m42.9s,33,19,28,70,2,-21,2.56,B
1807,113,24d09m50.9s,15d46m39.0s,29,29,29,0,2,41,1.92,B
1808,114,24d09m51.0s,15d45m43.2s,45,42,44,90,4,182,4.05,B
1809,115,24d09m51.1s,15d46m51.1s,17,17,17,0,2,-24,1.67,B
1810,116,24d09m51.2s,15d47m48.6s,25,24,25,0,2,12,2.77,B
1811,117,24d09m51.4s,15d45m48.1s,45,45,45,0,4,138,3.83,B
1812,118,24d09m52.0s,15d45m57.2s,28,28,28,0,4,58,3.42,B
1813,119,24d09m52.0s,15d46m39.4s,26,24,26,-90,2,31,1.87,B
1814,120,24d09m52.0s,15d47m46.9s,24,21,23,90,2,-4,2.68,B
1815,121,24d09m52.1s,15d46m5.4s,40,40,40,0,4,-15,3.08,B
1816,122,24d09m52.2s,15d47m44.7s,26,26,26,0,2,-18,2.59,B
1817,123,24d09m52.4s,15d47m35.6s,31,31,31,0,2,-63,2.25,B
1818,124,24d09m52.8s,15d47m11.8s,53,52,52,-90,2,-97,1.6,B
1819,125,24d09m52.8s,15d46m4.1s,25,25,25,0,4,-4,3.11,B
1820,126,24d09m53.0s,15d45m57.1s,32,30,31,0,4,57,3.41,B
1821,127,24d09m53.1s,15d46m10.1s,42,40,41,90,4,-57,2.86,B
1822,128,24d09m53.1s,15d45m53.1s,214,210,213,0,4,91,3.57,B
1823,129,24d09m53.3s,15d46m7.4s,127,119,124,0,4,-33,2.97,B
1824,130,24d09m53.4s,15d46m22.6s,40,40,40,0,2,135,2.37,B
1825,131,24d09m53.4s,15d46m49.7s,29,24,27,0,2,-38,1.59,B
1826,132,24d09m53.6s,15d47m48.3s,30,28,30,90,2,-4,2.69,B
1827,133,24d09m53.7s,15d46m5.1s,20,20,20,0,4,-12,3.05,B
1828,134,24d09m53.8s,15d45m44.8s,106,93,101,0,4,164,3.93,B
1829,135,24d09m54.0s,15d47m37.0s,20,20,20,0,2,-68,2.25,B
1830,136,24d09m54.1s,15d47m39.2s,26,26,26,0,2,-60,2.33,B
1831,137,24d09m54.3s,15d46m1.2s,32,22,29,0,4,19,3.21,B
1832,138,24d09m54.4s,15d47m45.2s,25,25,25,0,2,-29,2.55,B
1833,139,24d09m54.4s,15d46m39.6s,30,30,30,0,2,15,1.77,B
1834,140,24d09m54.6s,15d48m1.9s,31,31,31,0,2,82,3.24,B
1835,141,24d09m54.9s,15d46m10.1s,25,25,25,0,4,-57,2.82,B
1836,142,24d09m55.0s,15d46m2.8s,36,29,34,90,4,4,3.12,B
1837,143,24d09m55.3s,15d46m8.8s,38,36,37,0,4,-46,2.86,B
1838,144,24d09m55.3s,15d46m15.3s,42,42,42,0,4,-104,2.6,B
1839,145,24d09m55.4s,15d46m37.5s,38,37,38,0,2,23,1.8,B
1840,146,24d09m56.0s,15d46m7.1s,28,28,28,0,4,-32,2.92,B
1841,147,24d09m56.1s,15d47m2.2s,23,23,23,0,2,-106,1.37,B
1842,148,24d09m56.1s,15d46m13.1s,53,52,52,0,4,-85,2.67,B
1843,149,24d09m56.2s,15d47m1.3s,25,25,25,0,2,-104,1.36,B
1844,150,24d09m56.3s,15d46m2.3s,36,34,35,90,4,5,3.12,B
1845,151,24d09m56.4s,15d46m37.3s,20,20,20,0,2,18,1.77,B
1846,152,24d09m56.7s,15d47m48.5s,37,34,36,90,2,-22,2.63,B
1847,153,24d09m56.9s,15d47m46.4s,53,52,52,0,2,-36,2.54,B
1848,154,24d09m57.0s,15d46m3.3s,42,41,42,90,4,-3,3.06,B
1849,155,24d09m57.2s,15d46m10.0s,25,25,25,0,4,-60,2.77,B
1850,156,24d09m57.3s,15d46m23.6s,42,42,42,0,2,106,2.22,B
1851,157,24d09m57.4s,15d46m51.1s,32,30,31,0,2,-71,1.39,B
1852,158,24d09m57.5s,15d48m16.4s,23,23,23,0,2,184,3.82,B
1853,159,24d09m57.8s,15d47m47.7s,26,26,26,0,2,-34,2.57,B
1854,160,24d09m57.9s,15d46m39.4s,45,45,45,0,2,-6,1.65,B
1855,161,24d09m58.1s,15d46m28.8s,55,55,55,0,2,67,2.0,B
1856,162,24d09m58.2s,15d46m14.0s,21,20,21,0,4,-97,2.58,B
1857,163,24d09m58.3s,15d46m33.2s,37,37,37,0,2,34,1.84,B
1858,164,24d09m58.3s,15d47m59.4s,148,143,146,0,2,46,3.05,B
1859,165,24d09m58.3s,15d45m49.6s,26,26,26,0,4,115,3.64,B
1860,166,24d09m58.4s,15d46m32.6s,82,82,82,0,2,38,1.86,B
1861,167,24d09m58.5s,15d46m14.0s,109,109,109,0,4,-98,2.57,B
1862,168,24d09m58.5s,15d45m46.3s,67,66,67,0,4,143,3.78,B
1863,169,24d09m58.6s,15d45m51.3s,61,61,61,0,4,99,3.56,B
1864,170,24d09m58.7s,15d46m34.7s,32,20,28,0,2,21,1.78,B
1865,171,24d09m59.1s,15d45m57.8s,217,196,210,90,4,41,3.26,B
1866,172,24d09m59.3s,15d46m37.2s,22,21,22,-90,2,1,1.67,B
1867,173,24d09m59.5s,15d46m36.3s,24,22,23,-90,2,5,1.69,B
1868,174,24d09m59.6s,15d45m55.0s,77,74,76,0,4,65,3.38,B
1869,175,24d09m59.7s,15d46m33.1s,33,33,33,0,2,29,1.8,B
1870,176,24d09m59.7s,15d46m14.0s,42,41,42,0,4,-99,2.55,B
1871,177,24d10m0.1s,15d45m48.8s,77,74,76,0,4,119,3.65,B
1872,178,24d10m0.7s,15d45m55.0s,34,34,34,0,4,65,3.36,B
1873,179,24d10m0.8s,15d46m4.1s,107,93,102,0,4,-15,2.96,B
1874,180,24d10m0.8s,15d46m35.6s,33,32,33,-90,2,7,1.67,B
1875,181,24d10m0.9s,15d45m50.8s,53,48,51,0,4,100,3.55,B
1876,182,24d10m0.9s,15d46m15.3s,34,34,34,0,4,-111,2.47,B
1877,183,24d10m1.1s,15d48m3.0s,30,30,30,0,2,61,3.17,B
1878,184,24d10m1.3s,15d45m40.7s,53,50,52,90,4,187,4.0,B
1879,185,24d10m1.4s,15d46m26.6s,22,22,22,0,2,67,2.0,B
1880,186,24d10m1.6s,15d47m39.0s,75,74,75,0,2,-112,2.12,B
1881,187,24d10m1.7s,15d46m1.8s,33,32,33,0,4,3,3.04,B
1882,188,24d10m1.9s,15d48m26.0s,28,26,27,-90,1,-185,4.2,B
1883,189,24d10m2.2s,15d45m43.4s,106,106,106,0,4,161,3.86,B
1884,190,24d10m2.3s,15d46m32.7s,37,37,37,0,2,16,1.74,B
1885,191,24d10m2.3s,15d46m27.7s,19,19,19,0,2,54,1.93,B
1886,192,24d10m2.4s,15d46m26.8s,18,18,18,0,2,62,1.96,B
1887,193,24d10m2.5s,15d45m54.9s,19,17,18,0,4,60,3.34,B
1888,194,24d10m2.8s,15d48m1.7s,30,30,30,0,2,45,3.08,B
1889,195,24d10m2.8s,15d47m13.2s,25,25,25,0,2,-184,1.21,B
1890,196,24d10m2.8s,15d46m0.7s,27,24,26,0,4,12,3.07,B
1891,197,24d10m3.1s,15d46m41.4s,28,28,28,0,2,-47,1.41,B
1892,198,24d10m3.3s,15d46m31.0s,40,40,40,0,2,23,1.77,B
1893,199,24d10m3.3s,15d46m35.4s,30,30,30,0,2,-8,1.61,B
1894,200,24d10m3.5s,15d46m27.1s,39,39,39,0,2,58,1.92,B
1895,201,24d10m3.7s,15d48m28.2s,52,52,52,0,1,-162,4.28,B
1896,202,24d10m3.8s,15d47m17.0s,107,54,90,-90,4,177,1.27,B
1897,203,24d10m3.8s,15d45m36.1s,74,74,74,0,4,223,4.18,B
1898,204,24d10m4.0s,15d47m14.4s,51,51,51,0,4,185,1.19,B
1899,205,24d10m4.2s,15d45m46.7s,41,40,41,90,4,129,3.69,B
1900,206,24d10m4.4s,15d46m42.7s,38,29,35,-60,2,-63,1.32,B
1901,207,24d10m4.6s,15d45m57.1s,32,30,32,0,4,39,3.2,B
1902,208,24d10m4.6s,15d46m30.8s,20,20,20,0,2,25,1.74,B
1903,209,24d10m4.6s,15d46m37.2s,57,57,57,0,2,-26,1.5,B
1904,210,24d10m4.7s,15d48m25.0s,36,36,36,0,1,-170,4.12,B
1905,211,24d10m4.8s,15d48m12.3s,27,27,27,0,2,128,3.53,B
1906,212,24d10m4.9s,15d45m59.7s,41,40,41,0,4,16,3.09,B
1907,213,24d10m5.0s,15d46m52.5s,22,21,22,0,2,131,1.04,B
1908,214,24d10m5.0s,15d47m25.5s,21,19,20,-90,4,153,1.51,B
1909,215,24d10m5.1s,15d45m52.8s,45,45,45,0,4,74,3.4,B
1910,216,24d10m5.3s,15d46m50.8s,38,37,38,0,2,122,1.07,B
1911,217,24d10m5.4s,15d48m13.2s,25,25,25,0,2,134,3.57,B
1912,218,24d10m5.4s,15d46m22.7s,82,74,79,0,2,98,2.06,B
1913,219,24d10m5.7s,15d46m48.1s,25,24,25,0,2,107,1.12,B
1914,220,24d10m6.0s,15d45m57.7s,46,46,46,0,4,29,3.16,B
1915,221,24d10m6.0s,15d47m25.2s,26,25,26,-90,4,144,1.47,B
1916,222,24d10m6.1s,15d45m37.9s,61,58,60,0,4,206,4.07,B
1917,223,24d10m6.2s,15d46m13.0s,30,28,30,0,4,-100,2.47,B
1918,224,24d10m6.2s,15d46m20.7s,95,87,93,0,2,117,2.13,B
1919,225,24d10m6.5s,15d45m11.6s,87,87,87,0,2,-318,5.3,B
1920,226,24d10m6.7s,15d46m58.6s,38,37,38,0,2,176,0.89,B
1921,227,24d10m6.8s,15d47m54.8s,127,122,125,0,2,-24,2.71,B
1922,228,24d10m7.2s,15d46m48.6s,40,38,39,0,2,120,1.05,B
1923,229,24d10m7.2s,15d47m49.8s,54,53,54,0,2,-65,2.48,B
1924,230,24d10m7.3s,15d46m46.3s,42,41,42,0,2,104,1.11,B
1925,231,24d10m7.4s,15d45m58.3s,46,44,45,0,4,21,3.11,B
1926,232,24d10m7.6s,15d46m17.1s,77,75,76,90,4,-139,2.26,B
1927,233,24d10m7.9s,15d48m13.0s,44,44,44,0,2,124,3.53,B
1928,234,24d10m8.1s,15d46m34.9s,37,24,33,0,2,-37,1.49,B
1929,235,24d10m8.4s,15d46m41.5s,60,58,59,-90,2,-77,1.23,B
1930,236,24d10m8.4s,15d47m45.5s,62,58,61,90,2,-104,2.26,B
1931,237,24d10m8.5s,15d45m43.2s,42,38,41,0,4,157,3.8,B
1932,238,24d10m8.6s,15d46m31.3s,33,33,33,0,2,-44,1.63,B
1933,239,24d10m8.7s,15d45m53.6s,48,42,46,0,4,64,3.32,B
1934,240,24d10m8.7s,15d45m56.2s,24,24,24,0,4,40,3.2,B
1935,241,24d10m8.7s,15d46m24.7s,29,28,29,0,2,90,1.91,B
1936,242,24d10m9.1s,15d46m23.5s,52,49,51,90,2,101,1.95,B
1937,243,24d10m9.2s,15d46m40.8s,33,32,33,-90,2,-78,1.24,B
1938,244,24d10m9.2s,15d46m0.6s,28,28,28,0,4,2,2.99,B
1939,245,24d10m9.2s,15d46m12.3s,26,25,26,90,4,-100,2.45,B
1940,246,24d10m9.2s,15d47m47.2s,32,32,32,0,2,-94,2.33,B
1941,247,24d10m9.4s,15d45m57.8s,37,36,37,0,4,26,3.11,B
1942,248,24d10m9.4s,15d48m23.2s,32,32,32,0,1,-152,3.99,B
1943,249,24d10m9.4s,15d46m31.6s,36,24,32,50,2,-50,1.6,B
1944,250,24d10m9.6s,15d46m24.8s,23,23,23,0,2,92,1.89,B
1945,251,24d10m9.6s,15d46m41.7s,25,24,25,0,2,-86,1.19,B
1946,252,24d10m9.8s,15d47m45.6s,16,16,16,0,2,-109,2.25,B
1947,253,24d10m9.8s,15d45m48.4s,42,30,38,75,4,111,3.55,B
1948,254,24d10m9.9s,15d47m55.4s,21,20,21,90,2,-26,2.69,B
1949,255,24d10m9.9s,15d46m1.0s,19,17,18,0,4,-4,2.96,B
1950,256,24d10m10.0s,15d46m12.0s,16,16,16,0,4,-96,2.45,B
1951,257,24d10m10.1s,15d46m23.7s,28,28,28,0,2,103,1.93,B
1952,258,24d10m10.2s,15d45m12.1s,101,101,101,0,2,-316,5.25,B
1953,259,24d10m10.2s,15d48m1.9s,31,31,31,0,2,25,2.99,B
1954,260,24d10m10.5s,15d46m35.2s,33,32,33,90,2,-58,1.42,B
1955,261,24d10m10.7s,15d46m34.4s,52,52,52,0,2,-58,1.45,B
1956,262,24d10m11.0s,15d46m31.1s,40,38,39,0,2,-64,1.59,B
1957,263,24d10m11.4s,15d46m13.4s,60,60,60,0,4,-107,2.37,B
1958,264,24d10m11.4s,15d46m14.7s,26,26,26,0,4,-118,2.31,B
1959,265,24d10m11.5s,15d46m2.1s,23,23,23,0,4,-6,2.89,B
1960,266,24d10m11.6s,15d46m44.7s,95,93,94,0,2,117,1.02,B
1961,267,24d10m11.6s,15d48m9.3s,323,312,319,0,2,82,3.32,B
1962,268,24d10m12.1s,15d45m57.4s,26,13,22,0,4,31,3.11,B
1963,269,24d10m12.7s,15d47m15.3s,19,19,19,0,4,-119,0.91,B
1964,270,24d10m12.9s,15d47m25.2s,63,62,63,0,4,85,1.3,B
1965,271,24d10m12.9s,15d47m21.6s,87,83,86,0,4,88,1.14,B
1966,272,24d10m13.1s,15d46m38.3s,25,24,25,90,2,-89,1.24,B
1967,273,24d10m13.3s,15d48m21.3s,21,21,21,0,1,-149,3.87,B
1968,274,24d10m13.3s,15d46m33.9s,79,77,78,90,2,-81,1.42,B
1969,275,24d10m13.5s,15d45m43.8s,73,69,71,0,4,153,3.73,B
1970,276,24d10m13.6s,15d46m48.9s,30,30,30,0,2,-156,0.81,B
1971,277,24d10m13.6s,15d46m9.5s,22,20,22,90,4,-68,2.52,B
1972,278,24d10m13.7s,15d48m31.4s,28,28,28,0,1,-73,4.34,B
1973,279,24d10m13.9s,15d47m22.6s,44,44,44,0,4,77,1.17,B
1974,280,24d10m14.0s,15d46m11.3s,36,36,36,0,4,-83,2.44,B
1975,281,24d10m14.1s,15d46m36.9s,24,22,23,0,2,-92,1.27,B
1976,282,24d10m14.1s,15d46m59.0s,25,25,25,0,2,-228,0.55,B
1977,283,24d10m14.1s,15d46m55.5s,32,30,31,0,2,206,0.6,B
1978,284,24d10m14.8s,15d47m1.9s,21,21,21,0,4,-215,0.51,B
1979,285,24d10m15.0s,15d46m58.9s,25,22,24,0,2,233,0.51,B
1980,286,24d10m15.1s,15d46m33.3s,33,30,32,0,2,-96,1.42,B
1981,287,24d10m15.4s,15d46m28.8s,182,182,182,0,2,-107,1.62,B
1982,288,24d10m15.4s,15d45m20.0s,53,53,53,0,4,369,4.85,B
1983,289,24d10m15.6s,15d45m33.1s,40,38,39,0,4,251,4.22,B
1984,290,24d10m15.6s,15d46m2.2s,71,66,70,0,4,0,2.85,B
1985,291,24d10m15.7s,15d46m54.7s,36,32,34,0,2,207,0.56,B
1986,292,24d10m15.8s,15d47m5.6s,25,25,25,0,4,-180,0.51,B
1987,293,24d10m15.8s,15d45m56.5s,23,23,23,0,4,45,3.12,B
1988,294,24d10m15.9s,15d45m16.5s,61,56,59,0,2,-344,5.01,B
1989,295,24d10m16.0s,15d46m43.7s,101,98,100,0,2,138,0.95,B
1990,296,24d10m16.1s,15d46m14.3s,29,26,28,90,4,-99,2.28,B
1991,297,24d10m16.1s,15d45m34.6s,41,30,37,-20,4,239,4.15,B
1992,298,24d10m16.5s,15d48m36.4s,23,23,23,0,1,33,4.56,B
1993,299,24d10m16.6s,15d47m4.0s,29,28,29,0,4,192,0.45,B
1994,300,24d10m16.7s,15d47m8.3s,25,25,25,0,4,-154,0.55,B
1995,301,24d10m16.9s,15d46m55.0s,26,25,26,0,2,217,0.5,B
1996,302,24d10m17.0s,15d46m34.1s,44,41,43,0,2,-112,1.35,B
1997,303,24d10m17.1s,15d45m59.1s,34,34,34,0,4,27,2.99,B
1998,304,24d10m17.1s,15d46m53.2s,23,23,23,0,2,-205,0.55,B
1999,305,24d10m17.1s,15d46m56.7s,27,27,27,0,2,-229,0.46,B
2000,306,24d10m17.4s,15d46m25.7s,36,36,36,0,2,136,1.73,B
2001,307,24d10m17.5s,15d48m35.7s,36,36,36,0,1,-25,4.53,B
2002,308,24d10m17.6s,15d46m48.7s,108,107,108,0,2,179,0.7,B
2003,309,24d10m17.8s,15d47m0.1s,29,28,29,0,4,224,0.38,B
2004,310,24d10m18.2s,15d48m2.2s,29,29,29,0,2,14,2.94,B
2005,311,24d10m18.2s,15d47m38.7s,18,18,18,0,4,108,1.83,B
2006,312,24d10m18.3s,15d45m15.6s,53,50,52,0,2,-332,5.04,B
2007,313,24d10m18.3s,15d46m0.8s,19,19,19,0,4,15,2.9,B
2008,314,24d10m18.4s,15d46m27.2s,60,58,59,0,2,137,1.66,B
2009,315,24d10m18.4s,15d45m56.7s,71,62,68,90,4,50,3.09,B
2010,316,24d10m18.5s,15d46m54.7s,28,28,28,0,2,-223,0.46,B
2011,317,24d10m18.6s,15d46m47.6s,69,66,68,0,2,179,0.73,B
2012,318,24d10m18.6s,15d45m47.0s,41,38,40,0,4,133,3.55,B
2013,319,24d10m18.6s,15d47m39.5s,23,23,23,0,4,111,1.86,B
2014,320,24d10m18.8s,15d46m36.9s,20,20,20,0,2,-131,1.2,B
2015,321,24d10m18.8s,15d48m36.7s,35,35,35,0,1,13,4.57,B
2016,322,24d10m18.9s,15d46m17.2s,101,101,101,0,4,-116,2.12,B
2017,323,24d10m18.9s,15d46m56.6s,44,41,43,0,2,239,0.39,B
